movie_id,meta_movie_name,meta_story_overview,meta_storyline,anno_story_id,anno_story_description,shot_id,shot_start_time,shot_end_time,shot_start_time_hms,shot_end_time_hms,annotation_subtitle,aligned_script_dialogue,aligned_speakers,aligned_script_text,shot_type,match_score,match_source,script_block_start_idx,script_block_window_len,script_start_line,script_end_line
tt0032138,The Wizard of Oz,"One of the most famous musical films and the first film from Hollywood to use color. Young Dorothy finds herself in a magical world where she makes friends with a lion, a scarecrow and a tin man as they make their way along the yellow brick road to talk with the Wizard and ask for the things they miss most in their lives. The Wicked Witch of the West is the only thing that could stop them.","In this charming film based on the popular L. Frank Baum stories, Dorothy and her dog Toto are caught in a tornado's path and somehow end up in the land of Oz. Here she meets some memorable friends and foes in her journey to meet the Wizard of Oz who everyone says can help her return home and possibly grant her new friends their goals of a brain, heart and courage.",tt0032138_0002,"Before she's followed the road very far, Dorothy meets a talking scarecrow whose dearest wish is to have a brain. Hoping that the wizard can help him, the Scarecrow  joins Dorothy on her journey. They come upon the Tin Woodman , who was caught in the rain and is so rusty he can't move. When they oil his joints so he can walk and talk again, he confesses that he longs for a heart; he too joins Dorothy. As they walk through a dense forest, they encounter the Cowardly Lion , who wishes for courage and joins the quest in the hope that the wizard will give him some. Dorothy's three friends resemble the three farmhands who work for Dorothy's aunt and uncle back in Kansas.",shot_0208,2224.847625,2248.621375,0:37:05,0:37:29,"[""If you only had a brain"", ""Oh, l could tell you why"", ""The ocean's near the shore"", ""I could think of things l never thunk before"", ""And then l'd sit And think some more"", ""I would not be just a nothin' My head all full of stuffin'"", ""My heart all full of pain""]",,[],,,53.09,,,,,
tt0032138,The Wizard of Oz,"One of the most famous musical films and the first film from Hollywood to use color. Young Dorothy finds herself in a magical world where she makes friends with a lion, a scarecrow and a tin man as they make their way along the yellow brick road to talk with the Wizard and ask for the things they miss most in their lives. The Wicked Witch of the West is the only thing that could stop them.","In this charming film based on the popular L. Frank Baum stories, Dorothy and her dog Toto are caught in a tornado's path and somehow end up in the land of Oz. Here she meets some memorable friends and foes in her journey to meet the Wizard of Oz who everyone says can help her return home and possibly grant her new friends their goals of a brain, heart and courage.",tt0032138_0002,"Before she's followed the road very far, Dorothy meets a talking scarecrow whose dearest wish is to have a brain. Hoping that the wizard can help him, the Scarecrow  joins Dorothy on her journey. They come upon the Tin Woodman , who was caught in the rain and is so rusty he can't move. When they oil his joints so he can walk and talk again, he confesses that he longs for a heart; he too joins Dorothy. As they walk through a dense forest, they encounter the Cowardly Lion , who wishes for courage and joins the quest in the hope that the wizard will give him some. Dorothy's three friends resemble the three farmhands who work for Dorothy's aunt and uncle back in Kansas.",shot_0209,2248.663083,2258.130875,0:37:29,0:37:38,"[""I would dance and be merry Life would be a ding-a-derry"", ""If I only had a brain"", ""Whoa!""]",(sings) ...Life would be a ding-a-derry If I only had a brain!,"[""SCARECROW""]","MCS - Scarecrow and Dorothy - she watches as he sings, dances about - he whirls, jigs about - falls to his knees - Dorothy reacts - CAMERA TRUCKS forward as he dances back up the Yellow Brick Road - then PULLS back as he comes forward to Dorothy again - he dances to left to the cornfield - CAMERA PANS left - he falls over the fence, then rolls back under it as Dorothy rushes to help him - he reacts, sits on the curb of the road - (sings) ...Life would be a ding-a-derry If I only had a brain!",MCS,84.769,dp,168,1,2301,2323
tt0032138,The Wizard of Oz,"One of the most famous musical films and the first film from Hollywood to use color. Young Dorothy finds herself in a magical world where she makes friends with a lion, a scarecrow and a tin man as they make their way along the yellow brick road to talk with the Wizard and ask for the things they miss most in their lives. The Wicked Witch of the West is the only thing that could stop them.","In this charming film based on the popular L. Frank Baum stories, Dorothy and her dog Toto are caught in a tornado's path and somehow end up in the land of Oz. Here she meets some memorable friends and foes in her journey to meet the Wizard of Oz who everyone says can help her return home and possibly grant her new friends their goals of a brain, heart and courage.",tt0032138_0002,"Before she's followed the road very far, Dorothy meets a talking scarecrow whose dearest wish is to have a brain. Hoping that the wizard can help him, the Scarecrow  joins Dorothy on her journey. They come upon the Tin Woodman , who was caught in the rain and is so rusty he can't move. When they oil his joints so he can walk and talk again, he confesses that he longs for a heart; he too joins Dorothy. As they walk through a dense forest, they encounter the Cowardly Lion , who wishes for courage and joins the quest in the hope that the wizard will give him some. Dorothy's three friends resemble the three farmhands who work for Dorothy's aunt and uncle back in Kansas.",shot_0210,2258.172583,2316.480833,0:37:38,0:38:36,"[""Wonderful!"", ""Why, if our scarecrow back in Kansas could do that..."", ""-...the crows would be scared to pieces! -They would?"", ""-Where's Kansas? -That's where l live."", ""I wanna get back there so badly, I'm going to Emerald City..."", ""...to get the Wizard of Oz to help me."", ""-You're going to see a wizard? -Mm-hmm."", ""Do you think if l went, this wizard would give me brains?"", ""I couldn't say."", ""But even if he didn't, you'd be no worse off than you are now."", ""-Yes, that's true. -But maybe you better not."", ""I've got a witch mad at me, and you might get into trouble."", ""Witch? I'm not afraid of a witch! I'm not afraid of anything!"", ""-Except a lighted match. -l don't blame you for that."", ""But l'd face a whole box of them for the chance of getting some brains."", ""Look, l won't be any trouble, because l don't eat a thing."", ""And l won't try to manage things, because l can't think."", ""Won't you take me with you?""]","Wonderful! Why, if our Scarecrow back in Kansas could do that, the crows'd be scared to pieces! They would? Um-hmm. Where's Kansas? That's where I live. And I want to get back there so badly I'm going all the way to Emerald City to get the Wizard of Oz to help me. You're going to see a Wizard? Um-hmm. Do you think if I went with you this Wizard would give me some brains? I couldn't say. But even if he didn't, you'd be no worse off than you are now. Yes -- that's true. But maybe you'd better not. I've got a witch mad at me, and you might get into trouble. Witch? Huh! I'm not afraid of a witch! I'm not afraid of anything --- except a lighted match. I don't blame you for that. But I'd face a whole box full of them for the chance of getting some brains. Look - - I won't be any trouble, because I don't eat a thing -- and I won't try to manage things, because I can't think. Won't you take me with you?","[""DOROTHY"", ""SCARECROW""]","MLS -- Ext. Yellow Brick Road -- Dorothy rushes to the Scarecrow lying on the road -- she picks up some of his straw -- kneels by him -- CS -- Dorothy kneeling by the Scarecrow -- she speaks as she helps him put back some of the straw -- they react -- Scarecrow half-rises -- Wonderful! Why, if our Scarecrow back in Kansas could do that, the crows'd be scared to pieces! They would? Um-hmm. Where's Kansas? That's where I live. And I want to get back there so badly I'm going all the way to Emerald City to get the Wizard of Oz to help me. You're going to see a Wizard? Um-hmm. Do you think if I went with you this Wizard would give me some brains? I couldn't say. But even if he didn't, you'd be no worse off than you are now. Yes -- that's true. But maybe you'd better not. I've got a witch mad at me, and you might get into trouble. Witch? Huh! I'm not afraid of a witch! I'm not afraid of anything --- except a lighted match. I don't blame you for that. But I'd face a whole box full of them for the chance of getting some brains. Look - - I won't be any trouble, because I don't eat a thing -- and I won't try to manage things, because I can't think. Won't you take me with you?",MLS,78.565,dp,170,1,2401,2472
tt0032138,The Wizard of Oz,"One of the most famous musical films and the first film from Hollywood to use color. Young Dorothy finds herself in a magical world where she makes friends with a lion, a scarecrow and a tin man as they make their way along the yellow brick road to talk with the Wizard and ask for the things they miss most in their lives. The Wicked Witch of the West is the only thing that could stop them.","In this charming film based on the popular L. Frank Baum stories, Dorothy and her dog Toto are caught in a tornado's path and somehow end up in the land of Oz. Here she meets some memorable friends and foes in her journey to meet the Wizard of Oz who everyone says can help her return home and possibly grant her new friends their goals of a brain, heart and courage.",tt0032138_0002,"Before she's followed the road very far, Dorothy meets a talking scarecrow whose dearest wish is to have a brain. Hoping that the wizard can help him, the Scarecrow  joins Dorothy on her journey. They come upon the Tin Woodman , who was caught in the rain and is so rusty he can't move. When they oil his joints so he can walk and talk again, he confesses that he longs for a heart; he too joins Dorothy. As they walk through a dense forest, they encounter the Cowardly Lion , who wishes for courage and joins the quest in the hope that the wizard will give him some. Dorothy's three friends resemble the three farmhands who work for Dorothy's aunt and uncle back in Kansas.",shot_0211,2316.522542,2318.899917,0:38:37,0:38:39,"[""Why, of course I will!""]","Why, of course I will!","[""DOROTHY""]","MCU -- Dorothy -- shooting past Scarecrow in right f.g. Why, of course I will!",MCU,100,dp,171,1,2473,2476
tt0032138,The Wizard of Oz,"One of the most famous musical films and the first film from Hollywood to use color. Young Dorothy finds herself in a magical world where she makes friends with a lion, a scarecrow and a tin man as they make their way along the yellow brick road to talk with the Wizard and ask for the things they miss most in their lives. The Wicked Witch of the West is the only thing that could stop them.","In this charming film based on the popular L. Frank Baum stories, Dorothy and her dog Toto are caught in a tornado's path and somehow end up in the land of Oz. Here she meets some memorable friends and foes in her journey to meet the Wizard of Oz who everyone says can help her return home and possibly grant her new friends their goals of a brain, heart and courage.",tt0032138_0002,"Before she's followed the road very far, Dorothy meets a talking scarecrow whose dearest wish is to have a brain. Hoping that the wizard can help him, the Scarecrow  joins Dorothy on her journey. They come upon the Tin Woodman , who was caught in the rain and is so rusty he can't move. When they oil his joints so he can walk and talk again, he confesses that he longs for a heart; he too joins Dorothy. As they walk through a dense forest, they encounter the Cowardly Lion , who wishes for courage and joins the quest in the hope that the wizard will give him some. Dorothy's three friends resemble the three farmhands who work for Dorothy's aunt and uncle back in Kansas.",shot_0212,2318.941625,2374.8725,0:38:39,0:39:35,"[""Hooray! We're off to see a wizard!"", ""You're not starting out very well."", ""Oh, l'll try! Really, l will."", ""-To Oz? -To Oz!"", ""BOTH [SINGlNG]: we're off to see the Wizard"", ""The wonderful wizard of Oz"", ""we hear he is a whiz of a wiz lf ever a wiz there was"", ""lf ever, oh ever a wiz there was The wizard of Oz is one because"", ""Because, because, because Because, because"", ""Because of the wonderful things he does"", ""we're off to see the wizard The wonderful wizard of Oz"", ""DOROTHY: Oh."", ""Apples!"", ""Oh, look!"", ""Oh!""]","Hooray! We're off to see a Wizard! Oh -- well -- you're not starting out very well. Oh, I'll try! Really, I will. To Oz? To Oz! (sing) We're off to see the Wizard The Wonderful Wizard of Oz We hear he is a whiz of a Wiz If ever a Wiz there was If ever oh ever a Wiz there was, The Wizard of Oz","[""SCARECROW"", ""DOROTHY"", ""BOTH""]","LS -- Dorothy and the Scarecrow rise from the road -- the Scarecrow jumps up -- yells -- Dorothy holds him up -- they speak -- they start to sing -- CAMERA BOOMS to left as they walk down the road and exit to b.g. -- Is one because Because, because, because, because, because Because of the wonderful things he does. We're off to see the Wizard The Wonderful Wizard of Oz! LAP DISSOLVE TO: Hooray! We're off to see a Wizard! Oh -- well -- you're not starting out very well. Oh, I'll try! Really, I will. To Oz? To Oz! (sing) We're off to see the Wizard The Wonderful Wizard of Oz We hear he is a whiz of a Wiz If ever a Wiz there was If ever oh ever a Wiz there was, The Wizard of Oz",LS,73.345,dp,172,1,2477,2518
tt0032138,The Wizard of Oz,"One of the most famous musical films and the first film from Hollywood to use color. Young Dorothy finds herself in a magical world where she makes friends with a lion, a scarecrow and a tin man as they make their way along the yellow brick road to talk with the Wizard and ask for the things they miss most in their lives. The Wicked Witch of the West is the only thing that could stop them.","In this charming film based on the popular L. Frank Baum stories, Dorothy and her dog Toto are caught in a tornado's path and somehow end up in the land of Oz. Here she meets some memorable friends and foes in her journey to meet the Wizard of Oz who everyone says can help her return home and possibly grant her new friends their goals of a brain, heart and courage.",tt0032138_0002,"Before she's followed the road very far, Dorothy meets a talking scarecrow whose dearest wish is to have a brain. Hoping that the wizard can help him, the Scarecrow  joins Dorothy on her journey. They come upon the Tin Woodman , who was caught in the rain and is so rusty he can't move. When they oil his joints so he can walk and talk again, he confesses that he longs for a heart; he too joins Dorothy. As they walk through a dense forest, they encounter the Cowardly Lion , who wishes for courage and joins the quest in the hope that the wizard will give him some. Dorothy's three friends resemble the three farmhands who work for Dorothy's aunt and uncle back in Kansas.",shot_0213,2374.914208,2379.835792,0:39:35,0:39:40,"[""Oh!"", ""Ouch!""]",Ouch!,"[""DOROTHY""]",MCS -- Dorothy standing by the First Tree -- she picks an apple off -- reacts as the tree takes the apple back and slaps Dorothy's hand -- Ouch!,MCS,93.273,dp,174,1,2528,2533
tt0032138,The Wizard of Oz,"One of the most famous musical films and the first film from Hollywood to use color. Young Dorothy finds herself in a magical world where she makes friends with a lion, a scarecrow and a tin man as they make their way along the yellow brick road to talk with the Wizard and ask for the things they miss most in their lives. The Wicked Witch of the West is the only thing that could stop them.","In this charming film based on the popular L. Frank Baum stories, Dorothy and her dog Toto are caught in a tornado's path and somehow end up in the land of Oz. Here she meets some memorable friends and foes in her journey to meet the Wizard of Oz who everyone says can help her return home and possibly grant her new friends their goals of a brain, heart and courage.",tt0032138_0002,"Before she's followed the road very far, Dorothy meets a talking scarecrow whose dearest wish is to have a brain. Hoping that the wizard can help him, the Scarecrow  joins Dorothy on her journey. They come upon the Tin Woodman , who was caught in the rain and is so rusty he can't move. When they oil his joints so he can walk and talk again, he confesses that he longs for a heart; he too joins Dorothy. As they walk through a dense forest, they encounter the Cowardly Lion , who wishes for courage and joins the quest in the hope that the wizard will give him some. Dorothy's three friends resemble the three farmhands who work for Dorothy's aunt and uncle back in Kansas.",shot_0214,2379.8775,2381.962917,0:39:40,0:39:42,"[""What do you think you're doing?""]",What do you think you're doing?,"[""TREE""]","MCU -- First Tree opens its ""mouth"" -- speaks to Dorothy o.s. -- What do you think you're doing?",MCU,100,dp,175,1,2534,2538
tt0032138,The Wizard of Oz,"One of the most famous musical films and the first film from Hollywood to use color. Young Dorothy finds herself in a magical world where she makes friends with a lion, a scarecrow and a tin man as they make their way along the yellow brick road to talk with the Wizard and ask for the things they miss most in their lives. The Wicked Witch of the West is the only thing that could stop them.","In this charming film based on the popular L. Frank Baum stories, Dorothy and her dog Toto are caught in a tornado's path and somehow end up in the land of Oz. Here she meets some memorable friends and foes in her journey to meet the Wizard of Oz who everyone says can help her return home and possibly grant her new friends their goals of a brain, heart and courage.",tt0032138_0002,"Before she's followed the road very far, Dorothy meets a talking scarecrow whose dearest wish is to have a brain. Hoping that the wizard can help him, the Scarecrow  joins Dorothy on her journey. They come upon the Tin Woodman , who was caught in the rain and is so rusty he can't move. When they oil his joints so he can walk and talk again, he confesses that he longs for a heart; he too joins Dorothy. As they walk through a dense forest, they encounter the Cowardly Lion , who wishes for courage and joins the quest in the hope that the wizard will give him some. Dorothy's three friends resemble the three farmhands who work for Dorothy's aunt and uncle back in Kansas.",shot_0215,2382.004625,2388.677958,0:39:42,0:39:49,"[""We've been walking a long ways and l was hungry and--"", ""Did you say something?""]",We've been walking a long ways and I was hungry and -- Did you say....,"[""DOROTHY""]",MCS -- Dorothy replies to the tree -- then reacts -- We've been walking a long ways and I was hungry and -- Did you say....,MCS,82.605,dp,176,1,2539,2543
tt0032138,The Wizard of Oz,"One of the most famous musical films and the first film from Hollywood to use color. Young Dorothy finds herself in a magical world where she makes friends with a lion, a scarecrow and a tin man as they make their way along the yellow brick road to talk with the Wizard and ask for the things they miss most in their lives. The Wicked Witch of the West is the only thing that could stop them.","In this charming film based on the popular L. Frank Baum stories, Dorothy and her dog Toto are caught in a tornado's path and somehow end up in the land of Oz. Here she meets some memorable friends and foes in her journey to meet the Wizard of Oz who everyone says can help her return home and possibly grant her new friends their goals of a brain, heart and courage.",tt0032138_0002,"Before she's followed the road very far, Dorothy meets a talking scarecrow whose dearest wish is to have a brain. Hoping that the wizard can help him, the Scarecrow  joins Dorothy on her journey. They come upon the Tin Woodman , who was caught in the rain and is so rusty he can't move. When they oil his joints so he can walk and talk again, he confesses that he longs for a heart; he too joins Dorothy. As they walk through a dense forest, they encounter the Cowardly Lion , who wishes for courage and joins the quest in the hope that the wizard will give him some. Dorothy's three friends resemble the three farmhands who work for Dorothy's aunt and uncle back in Kansas.",shot_0216,2388.719667,2390.054333,0:39:49,0:39:50,"[""Did you say something?"", ""-She was hungry! TREE: She was hungry!""]",,[],,,38.908,,,,,
tt0032138,The Wizard of Oz,"One of the most famous musical films and the first film from Hollywood to use color. Young Dorothy finds herself in a magical world where she makes friends with a lion, a scarecrow and a tin man as they make their way along the yellow brick road to talk with the Wizard and ask for the things they miss most in their lives. The Wicked Witch of the West is the only thing that could stop them.","In this charming film based on the popular L. Frank Baum stories, Dorothy and her dog Toto are caught in a tornado's path and somehow end up in the land of Oz. Here she meets some memorable friends and foes in her journey to meet the Wizard of Oz who everyone says can help her return home and possibly grant her new friends their goals of a brain, heart and courage.",tt0032138_0002,"Before she's followed the road very far, Dorothy meets a talking scarecrow whose dearest wish is to have a brain. Hoping that the wizard can help him, the Scarecrow  joins Dorothy on her journey. They come upon the Tin Woodman , who was caught in the rain and is so rusty he can't move. When they oil his joints so he can walk and talk again, he confesses that he longs for a heart; he too joins Dorothy. As they walk through a dense forest, they encounter the Cowardly Lion , who wishes for courage and joins the quest in the hope that the wizard will give him some. Dorothy's three friends resemble the three farmhands who work for Dorothy's aunt and uncle back in Kansas.",shot_0217,2390.096042,2395.601542,0:39:50,0:39:56,"[""-She was hungry! TREE: She was hungry!"", ""How would like to have someone come along and pick something off of you?""]","...was hungry! Well, how would you like to have someone come along and pick something off of you?","[""FIRST TREE""]","MLS -- Scarecrow and Dorothy standing before the First Tree as it speaks to the Second Tree in b.g. -- ...was hungry! Well, how would you like to have someone come along and pick something off of you?",MLS,86.681,dp,178,1,2549,2561
tt0032138,The Wizard of Oz,"One of the most famous musical films and the first film from Hollywood to use color. Young Dorothy finds herself in a magical world where she makes friends with a lion, a scarecrow and a tin man as they make their way along the yellow brick road to talk with the Wizard and ask for the things they miss most in their lives. The Wicked Witch of the West is the only thing that could stop them.","In this charming film based on the popular L. Frank Baum stories, Dorothy and her dog Toto are caught in a tornado's path and somehow end up in the land of Oz. Here she meets some memorable friends and foes in her journey to meet the Wizard of Oz who everyone says can help her return home and possibly grant her new friends their goals of a brain, heart and courage.",tt0032138_0002,"Before she's followed the road very far, Dorothy meets a talking scarecrow whose dearest wish is to have a brain. Hoping that the wizard can help him, the Scarecrow  joins Dorothy on her journey. They come upon the Tin Woodman , who was caught in the rain and is so rusty he can't move. When they oil his joints so he can walk and talk again, he confesses that he longs for a heart; he too joins Dorothy. As they walk through a dense forest, they encounter the Cowardly Lion , who wishes for courage and joins the quest in the hope that the wizard will give him some. Dorothy's three friends resemble the three farmhands who work for Dorothy's aunt and uncle back in Kansas.",shot_0218,2395.64325,2404.318583,0:39:56,0:40:04,"[""Oh, dear! I keep forgetting I'm not in Kansas."", ""Come along, Dorothy."", ""You don't want any of those apples. Hmm.""]","Oh, dear -- I keep forgetting I'm not in Kansas. Come along, Dorothy -- you don't want any of those apples. Hmm!","[""DOROTHY"", ""SCARECROW""]","MCU -- Scarecrow and Dorothy react, speak as they look o.s. at the tree -- Oh, dear -- I keep forgetting I'm not in Kansas. Come along, Dorothy -- you don't want any of those apples. Hmm!",MCU,100,dp,179,1,2562,2571
tt0032138,The Wizard of Oz,"One of the most famous musical films and the first film from Hollywood to use color. Young Dorothy finds herself in a magical world where she makes friends with a lion, a scarecrow and a tin man as they make their way along the yellow brick road to talk with the Wizard and ask for the things they miss most in their lives. The Wicked Witch of the West is the only thing that could stop them.","In this charming film based on the popular L. Frank Baum stories, Dorothy and her dog Toto are caught in a tornado's path and somehow end up in the land of Oz. Here she meets some memorable friends and foes in her journey to meet the Wizard of Oz who everyone says can help her return home and possibly grant her new friends their goals of a brain, heart and courage.",tt0032138_0002,"Before she's followed the road very far, Dorothy meets a talking scarecrow whose dearest wish is to have a brain. Hoping that the wizard can help him, the Scarecrow  joins Dorothy on her journey. They come upon the Tin Woodman , who was caught in the rain and is so rusty he can't move. When they oil his joints so he can walk and talk again, he confesses that he longs for a heart; he too joins Dorothy. As they walk through a dense forest, they encounter the Cowardly Lion , who wishes for courage and joins the quest in the hope that the wizard will give him some. Dorothy's three friends resemble the three farmhands who work for Dorothy's aunt and uncle back in Kansas.",shot_0219,2404.360292,2406.570833,0:40:04,0:40:07,"[""Are you hinting my apples aren't what they ought to be?""]",What do you mean - she doesn't want any of those apples? Are you hinting my apples aren't what they ought to be?,"[""FIRST TREE""]","MCU -- First tree reacts, and speaks -- What do you mean - she doesn't want any of those apples? Are you hinting my apples aren't what they ought to be?",MCU,71.333,dp,180,1,2572,2578
tt0032138,The Wizard of Oz,"One of the most famous musical films and the first film from Hollywood to use color. Young Dorothy finds herself in a magical world where she makes friends with a lion, a scarecrow and a tin man as they make their way along the yellow brick road to talk with the Wizard and ask for the things they miss most in their lives. The Wicked Witch of the West is the only thing that could stop them.","In this charming film based on the popular L. Frank Baum stories, Dorothy and her dog Toto are caught in a tornado's path and somehow end up in the land of Oz. Here she meets some memorable friends and foes in her journey to meet the Wizard of Oz who everyone says can help her return home and possibly grant her new friends their goals of a brain, heart and courage.",tt0032138_0002,"Before she's followed the road very far, Dorothy meets a talking scarecrow whose dearest wish is to have a brain. Hoping that the wizard can help him, the Scarecrow  joins Dorothy on her journey. They come upon the Tin Woodman , who was caught in the rain and is so rusty he can't move. When they oil his joints so he can walk and talk again, he confesses that he longs for a heart; he too joins Dorothy. As they walk through a dense forest, they encounter the Cowardly Lion , who wishes for courage and joins the quest in the hope that the wizard will give him some. Dorothy's three friends resemble the three farmhands who work for Dorothy's aunt and uncle back in Kansas.",shot_0220,2406.612542,2409.782375,0:40:07,0:40:10,"[""Oh, no! lt's just that she doesn't like little green worms.""]","Oh, no! It's just that she doesn't like little green....","[""SCARECROW""]","MCU - - Scarecrow and Dorothy -- Oh, no! It's just that she doesn't like little green....",MCU,79.585,dp,181,1,2579,2584
tt0032138,The Wizard of Oz,"One of the most famous musical films and the first film from Hollywood to use color. Young Dorothy finds herself in a magical world where she makes friends with a lion, a scarecrow and a tin man as they make their way along the yellow brick road to talk with the Wizard and ask for the things they miss most in their lives. The Wicked Witch of the West is the only thing that could stop them.","In this charming film based on the popular L. Frank Baum stories, Dorothy and her dog Toto are caught in a tornado's path and somehow end up in the land of Oz. Here she meets some memorable friends and foes in her journey to meet the Wizard of Oz who everyone says can help her return home and possibly grant her new friends their goals of a brain, heart and courage.",tt0032138_0002,"Before she's followed the road very far, Dorothy meets a talking scarecrow whose dearest wish is to have a brain. Hoping that the wizard can help him, the Scarecrow  joins Dorothy on her journey. They come upon the Tin Woodman , who was caught in the rain and is so rusty he can't move. When they oil his joints so he can walk and talk again, he confesses that he longs for a heart; he too joins Dorothy. As they walk through a dense forest, they encounter the Cowardly Lion , who wishes for courage and joins the quest in the hope that the wizard will give him some. Dorothy's three friends resemble the three farmhands who work for Dorothy's aunt and uncle back in Kansas.",shot_0221,2409.824083,2411.200458,0:40:10,0:40:11,"[""Oh, no! lt's just that she doesn't like little green worms."", ""Oh, you!""]","Oh, no! It's just that she doesn't like little green....","[""SCARECROW""]","MCU - - Scarecrow and Dorothy -- Oh, no! It's just that she doesn't like little green....",MCU,77.752,dp,181,1,2579,2584
tt0032138,The Wizard of Oz,"One of the most famous musical films and the first film from Hollywood to use color. Young Dorothy finds herself in a magical world where she makes friends with a lion, a scarecrow and a tin man as they make their way along the yellow brick road to talk with the Wizard and ask for the things they miss most in their lives. The Wicked Witch of the West is the only thing that could stop them.","In this charming film based on the popular L. Frank Baum stories, Dorothy and her dog Toto are caught in a tornado's path and somehow end up in the land of Oz. Here she meets some memorable friends and foes in her journey to meet the Wizard of Oz who everyone says can help her return home and possibly grant her new friends their goals of a brain, heart and courage.",tt0032138_0002,"Before she's followed the road very far, Dorothy meets a talking scarecrow whose dearest wish is to have a brain. Hoping that the wizard can help him, the Scarecrow  joins Dorothy on her journey. They come upon the Tin Woodman , who was caught in the rain and is so rusty he can't move. When they oil his joints so he can walk and talk again, he confesses that he longs for a heart; he too joins Dorothy. As they walk through a dense forest, they encounter the Cowardly Lion , who wishes for courage and joins the quest in the hope that the wizard will give him some. Dorothy's three friends resemble the three farmhands who work for Dorothy's aunt and uncle back in Kansas.",shot_0222,2411.242167,2415.579833,0:40:11,0:40:16,"[""Oh, you!"", ""[DOROTHY SCREAMING]""]",,[],,,2,,,,,
tt0032138,The Wizard of Oz,"One of the most famous musical films and the first film from Hollywood to use color. Young Dorothy finds herself in a magical world where she makes friends with a lion, a scarecrow and a tin man as they make their way along the yellow brick road to talk with the Wizard and ask for the things they miss most in their lives. The Wicked Witch of the West is the only thing that could stop them.","In this charming film based on the popular L. Frank Baum stories, Dorothy and her dog Toto are caught in a tornado's path and somehow end up in the land of Oz. Here she meets some memorable friends and foes in her journey to meet the Wizard of Oz who everyone says can help her return home and possibly grant her new friends their goals of a brain, heart and courage.",tt0032138_0002,"Before she's followed the road very far, Dorothy meets a talking scarecrow whose dearest wish is to have a brain. Hoping that the wizard can help him, the Scarecrow  joins Dorothy on her journey. They come upon the Tin Woodman , who was caught in the rain and is so rusty he can't move. When they oil his joints so he can walk and talk again, he confesses that he longs for a heart; he too joins Dorothy. As they walk through a dense forest, they encounter the Cowardly Lion , who wishes for courage and joins the quest in the hope that the wizard will give him some. Dorothy's three friends resemble the three farmhands who work for Dorothy's aunt and uncle back in Kansas.",shot_0223,2415.621542,2418.958208,0:40:16,0:40:19,"[""[WHlSPERS] I'll show you how to get apples.""]",I'll show you how to get apples. TREE o.s.,"[""SCARECROW""]",MCS -- Dorothy -- the Scarecrow backs in from left f.g. -- gestures at the Trees o.s. -- speaks -- then makes faces at the trees -- TREE o.s. ...worms. You can't.... I'll show you how to get apples. TREE o.s.,MCS,84.098,dp,184,1,2603,2620
tt0032138,The Wizard of Oz,"One of the most famous musical films and the first film from Hollywood to use color. Young Dorothy finds herself in a magical world where she makes friends with a lion, a scarecrow and a tin man as they make their way along the yellow brick road to talk with the Wizard and ask for the things they miss most in their lives. The Wicked Witch of the West is the only thing that could stop them.","In this charming film based on the popular L. Frank Baum stories, Dorothy and her dog Toto are caught in a tornado's path and somehow end up in the land of Oz. Here she meets some memorable friends and foes in her journey to meet the Wizard of Oz who everyone says can help her return home and possibly grant her new friends their goals of a brain, heart and courage.",tt0032138_0002,"Before she's followed the road very far, Dorothy meets a talking scarecrow whose dearest wish is to have a brain. Hoping that the wizard can help him, the Scarecrow  joins Dorothy on her journey. They come upon the Tin Woodman , who was caught in the rain and is so rusty he can't move. When they oil his joints so he can walk and talk again, he confesses that he longs for a heart; he too joins Dorothy. As they walk through a dense forest, they encounter the Cowardly Lion , who wishes for courage and joins the quest in the hope that the wizard will give him some. Dorothy's three friends resemble the three farmhands who work for Dorothy's aunt and uncle back in Kansas.",shot_0225,2420.251167,2422.711958,0:40:20,0:40:23,"[""DOROTHY: Oh! Oh!""]",,[],,,13.41,,,,,
tt0032138,The Wizard of Oz,"One of the most famous musical films and the first film from Hollywood to use color. Young Dorothy finds herself in a magical world where she makes friends with a lion, a scarecrow and a tin man as they make their way along the yellow brick road to talk with the Wizard and ask for the things they miss most in their lives. The Wicked Witch of the West is the only thing that could stop them.","In this charming film based on the popular L. Frank Baum stories, Dorothy and her dog Toto are caught in a tornado's path and somehow end up in the land of Oz. Here she meets some memorable friends and foes in her journey to meet the Wizard of Oz who everyone says can help her return home and possibly grant her new friends their goals of a brain, heart and courage.",tt0032138_0002,"Before she's followed the road very far, Dorothy meets a talking scarecrow whose dearest wish is to have a brain. Hoping that the wizard can help him, the Scarecrow  joins Dorothy on her journey. They come upon the Tin Woodman , who was caught in the rain and is so rusty he can't move. When they oil his joints so he can walk and talk again, he confesses that he longs for a heart; he too joins Dorothy. As they walk through a dense forest, they encounter the Cowardly Lion , who wishes for courage and joins the quest in the hope that the wizard will give him some. Dorothy's three friends resemble the three farmhands who work for Dorothy's aunt and uncle back in Kansas.",shot_0227,2424.964208,2429.635542,0:40:25,0:40:30,"[""SCARECROW: Hooray! I guess that did it. Help yourself.""]",Hooray! I guess that did it! Help yourself. Oh --,"[""SCARECROW"", ""DOROTHY""]",LS -- Shooting past the Trees at left as they throw apples at the Scarecrow and Dorothy in the b.g. -- Scarecrow picks them up -- Hooray! I guess that did it! Help yourself. Oh --,LS,84.072,dp,189,1,2638,2648
